TotRmsAbvGrd,OpenPorchSF,MasVnrArea,OverallQual,1stFlrSF,HalfBath,LotArea,GrLivArea,YearBuilt,2ndFlrSF,OverallCond,BsmtFinSF1,FullBath,Fireplaces,TotalBsmtSF,LotFrontage,BsmtUnfSF,YrSold,GarageYrBlt,MoSold,GarageCars,YearRemodAdd,BsmtFullBath,BedroomAbvGr,WoodDeckSF,GarageArea,LotShape,ExterQual,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageFinish,MSSubClass_1,MSSubClass_2,MSSubClass_3,MSSubClass_4,LotConfig_2,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,HouseStyle_2,HouseStyle_3,RoofStyle_2,RoofStyle_3,Exterior1st_2,Exterior1st_3,Exterior1st_4,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,MasVnrType_2,MasVnrType_3,Foundation_2,Foundation_3,GarageType_2,GarageType_3,SalePrice
5,120,0.0,8,1228,0,4671,1228,1988,0,5,767,2,1,1228,40.0,461,2008,1988.0,10,2,1989,1,2,168,472,2,3,4,2,6,3,3,4,3,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,189000
6,288,160.0,4,960,0,9873,960,1970,0,5,789,1,0,960,60.0,171,2006,1970.0,5,2,1970,1,3,0,576,3,2,3,3,5,2,2,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,129000
7,0,174.0,6,1350,0,10140,1350,1974,0,5,0,2,1,1064,78.0,1064,2009,1974.0,8,2,1974,0,3,0,478,3,2,4,1,1,2,2,3,2,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,165000
8,48,0.0,7,1576,1,10800,2554,1890,978,8,0,1,0,718,60.0,718,2007,1996.0,7,2,1998,0,3,0,704,3,2,3,1,1,4,2,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,159500
5,0,0.0,5,1178,1,10000,1178,1973,0,6,1084,1,1,1176,80.0,92,2008,1973.0,11,2,2000,0,3,224,439,3,2,4,1,4,3,3,2,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,157000
9,154,651.0,7,1325,1,10542,2418,1993,1093,5,1173,2,1,1311,96.0,138,2008,1993.0,8,3,1994,1,3,250,983,3,3,4,4,6,4,3,3,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,341000
5,0,0.0,5,971,1,9920,971,1969,0,6,523,1,1,971,69.0,448,2006,1969.0,5,1,1969,0,3,0,300,2,2,4,4,5,2,2,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,128500
5,0,0.0,4,864,0,8120,864,1970,0,7,191,1,0,864,70.0,673,2009,1994.0,7,2,1970,0,3,0,463,3,2,3,1,5,4,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,124500
7,0,0.0,4,997,0,8172,1470,1954,473,6,0,2,0,941,60.0,941,2008,1958.0,5,1,1972,0,4,0,548,3,2,3,1,1,4,2,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,135000
8,64,340.0,9,1698,0,13286,1698,2007,0,5,1234,2,1,1698,86.0,464,2009,2007.0,2,3,2008,1,3,327,768,2,4,5,1,6,4,4,4,3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,320000
5,0,0.0,4,864,0,6960,864,1970,0,6,375,1,0,864,60.0,250,2009,1989.0,11,2,1970,0,3,96,660,3,2,3,1,5,2,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,120500
6,0,82.0,7,1232,0,7314,1232,2007,0,5,724,2,0,1232,64.0,508,2009,2007.0,2,2,2007,1,2,132,632,3,3,4,3,6,4,3,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,194500
9,25,95.0,5,1776,0,11475,1776,1958,0,5,0,2,0,1584,85.0,1584,2009,1968.0,7,3,1958,1,4,0,888,3,2,3,1,1,2,2,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,110000
5,23,0.0,4,848,0,6240,1208,1925,0,5,152,1,0,780,52.0,628,2009,1962.0,1,2,1950,0,2,0,539,3,2,3,1,4,2,2,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,103000
5,152,0.0,8,1616,0,5389,1616,1995,0,5,1180,2,1,1595,39.0,415,2010,1995.0,3,2,1996,1,2,237,608,2,3,4,1,6,4,3,3,2,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,236500
6,22,442.0,7,1146,0,9590,1146,2003,0,5,786,2,1,868,73.0,82,2007,2003.0,5,2,2003,1,3,160,438,2,3,5,3,6,4,3,4,3,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,187500
8,84,202.0,7,1153,1,11404,2031,1998,878,5,252,2,1,1153,75.0,901,2008,1998.0,7,2,1999,0,3,192,541,2,3,4,3,5,4,3,3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,222500
6,0,0.0,5,1144,0,10000,1144,1961,0,6,594,1,1,864,80.0,270,2009,1961.0,3,1,1983,1,3,165,264,3,2,3,1,4,4,2,3,2,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,131400
6,341,0.0,7,880,1,10800,1768,1914,888,7,390,1,2,880,60.0,490,2006,1914.0,10,2,1970,0,2,0,320,3,2,4,2,3,1,2,3,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,163000
6,0,0.0,3,1040,0,8544,1040,1950,0,4,0,2,0,0,60.0,0,2006,1949.0,7,2,1950,0,2,0,400,3,2,0,0,0,3,2,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,93500
8,116,0.0,8,901,1,10463,1801,2005,900,5,0,2,1,893,72.0,893,2006,2005.0,6,3,2005,0,3,0,800,2,3,4,1,1,4,3,4,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,239900
7,56,0.0,7,864,1,9313,1728,2004,864,5,0,2,0,864,65.0,864,2009,2004.0,4,2,2004,0,3,187,572,2,3,4,1,1,4,3,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,190000
7,0,0.0,5,768,0,9600,1432,1910,664,7,0,2,0,264,60.0,264,2007,1910.0,5,2,2002,0,2,270,360,3,2,2,1,1,4,2,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,132000
5,0,0.0,6,912,0,6768,912,1961,0,8,832,1,0,912,65.0,80,2008,1962.0,5,1,1996,1,3,168,288,2,2,3,2,6,3,3,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,142000
6,55,108.0,7,1349,0,8450,1349,2000,0,5,0,2,0,1349,65.0,1349,2007,2000.0,12,2,2001,0,3,120,539,3,2,4,1,1,4,2,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,179000
6,0,0.0,5,1464,0,12886,1464,1963,0,6,444,2,1,520,70.0,76,2009,1997.0,10,2,1999,0,3,302,480,2,2,4,3,5,4,2,3,2,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,175000
5,0,0.0,8,1337,0,5395,1337,1993,0,5,733,2,1,1337,41.0,604,2008,1993.0,10,2,1993,1,2,96,462,2,3,4,1,6,3,3,3,2,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,180000
8,0,0.0,7,1320,1,11700,2640,1880,1320,7,0,1,1,1240,65.0,1240,2009,1950.0,5,4,2003,0,4,181,864,2,3,3,1,1,2,3,4,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,265979
7,56,338.0,7,1720,0,10593,1720,1996,0,5,919,2,1,1720,59.0,801,2010,1996.0,3,2,1996,1,3,240,527,2,3,4,1,6,4,3,3,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,260400
9,0,0.0,4,1088,0,8405,1529,1945,441,3,0,2,0,0,50.0,0,2009,1945.0,4,1,1950,0,4,92,240,3,2,0,0,0,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,98000
6,27,0.0,6,1494,0,9236,1494,1997,0,5,1200,2,0,1479,79.0,279,2006,1997.0,7,2,1997,1,3,168,576,2,2,4,4,6,4,3,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,217000
8,52,178.0,8,1038,1,10240,2098,2005,1060,5,0,2,1,1030,80.0,1030,2006,2005.0,3,3,2005,0,3,192,878,3,3,4,2,1,3,4,4,2,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,275500
5,48,0.0,6,1026,0,7930,1026,1969,0,8,439,1,0,1026,61.0,115,2009,1969.0,7,2,2005,1,3,171,440,3,2,3,1,6,3,3,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,156000
6,24,894.0,6,742,1,3230,1471,1999,729,5,381,2,0,729,34.0,348,2009,1999.0,3,2,1999,0,3,0,440,3,2,4,1,6,3,2,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,172500
7,105,0.0,8,866,1,10769,1768,2007,902,5,20,2,0,866,68.0,846,2009,2007.0,4,2,2007,0,3,144,578,2,3,4,3,6,4,3,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,212000
6,0,360.0,7,757,1,2280,1501,1999,744,5,549,2,0,744,24.0,195,2008,1999.0,8,2,1999,0,3,0,440,3,2,4,1,5,3,2,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,179400
9,98,513.0,8,1328,1,12257,2531,1995,1203,5,56,2,1,1318,65.0,1198,2007,1995.0,11,3,1995,0,4,222,752,2,3,4,3,2,4,3,3,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,290000
5,0,0.0,6,864,0,9100,864,1959,0,6,612,1,0,864,70.0,252,2009,2008.0,10,1,1959,0,2,0,300,3,2,3,1,3,4,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,127500
5,0,0.0,5,1301,0,6911,1301,1924,0,5,405,1,0,1145,60.0,740,2009,1965.0,10,2,1950,0,2,0,440,3,2,3,2,2,2,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,100000
7,45,0.0,7,764,1,8640,1547,2009,783,5,24,2,0,756,72.0,732,2010,2009.0,6,2,2009,0,3,169,614,3,2,4,2,6,4,3,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,215200
8,128,673.0,8,1268,1,9430,2365,1999,1097,5,1163,2,1,1252,82.0,89,2009,1999.0,7,3,1999,1,3,0,856,3,3,4,2,6,4,3,4,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,337000
6,30,0.0,8,1494,1,9549,1494,1995,0,5,437,1,1,1494,30.0,0,2006,1995.0,4,2,1996,1,2,0,481,2,3,4,3,2,4,4,4,3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,270000
6,174,284.0,9,1506,0,14587,1506,2008,0,5,0,2,1,1498,75.0,1498,2008,2008.0,8,2,2008,0,2,0,592,2,3,4,1,1,4,4,4,3,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,264132
7,66,42.0,7,980,1,10421,1714,1988,734,5,394,2,1,980,80.0,586,2010,1988.0,3,2,1988,0,3,228,496,3,2,4,1,6,2,2,3,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,196500
7,0,0.0,6,983,0,12508,1750,1940,767,7,660,2,0,983,75.0,323,2008,1989.0,7,1,1985,1,4,245,423,2,2,4,2,5,4,2,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,160000
8,33,0.0,7,1836,0,9100,1836,2004,0,5,24,2,1,1860,70.0,1836,2006,2004.0,10,2,2005,0,3,120,484,3,3,4,1,6,4,3,4,3,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,216837
12,36,603.0,8,1690,1,53504,3279,2003,1589,5,1416,3,1,1650,47.0,234,2010,2003.0,6,3,2003,1,4,503,841,1,4,4,4,5,4,4,4,3,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,538000
6,0,0.0,4,1220,0,8877,1220,1951,0,5,836,1,0,836,67.0,0,2006,1951.0,4,2,1951,0,2,0,396,3,2,2,1,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,102000
6,0,0.0,6,1117,0,7819,1117,1976,0,5,422,1,1,1029,94.0,480,2010,1976.0,3,2,1976,1,3,144,672,3,2,3,3,5,2,2,3,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,107000
5,0,1.0,5,912,0,10150,912,1958,0,5,456,1,0,912,70.0,456,2007,1958.0,7,1,1958,0,2,0,275,3,2,3,1,3,4,2,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,114500
9,45,375.0,8,1973,0,14226,1973,2006,0,5,0,2,1,1935,110.0,1935,2007,2006.0,7,3,2006,0,3,315,895,3,3,4,3,1,3,3,4,3,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,395000
5,247,320.0,6,1204,0,4500,1204,1998,0,5,866,2,0,1204,32.0,338,2009,1998.0,6,2,1998,1,2,0,412,3,2,5,1,6,4,2,0,3,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,162000
7,59,240.0,7,1614,0,11210,1614,2005,0,5,20,2,0,1614,86.0,1594,2006,2005.0,7,3,2006,0,3,144,865,2,3,4,3,6,4,3,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,221500
5,0,0.0,5,894,0,13350,894,1974,0,5,762,1,1,864,100.0,102,2006,1974.0,6,2,1974,1,3,241,440,2,2,3,1,5,2,2,2,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,142500
10,0,320.0,5,2020,0,8400,2020,1977,0,5,0,2,2,0,60.0,0,2007,1977.0,10,2,1977,0,4,0,630,3,2,0,0,0,2,2,3,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,144000
4,0,90.0,6,1004,0,10530,1004,1977,0,5,975,1,0,975,78.0,0,2006,1977.0,5,2,1977,1,2,0,504,3,2,4,4,6,2,2,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,135000
6,21,38.0,7,1253,0,7875,1253,1995,0,5,0,2,1,1237,63.0,1237,2007,1995.0,6,2,1996,0,3,220,402,3,2,4,1,1,3,2,3,3,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,176000
7,124,0.0,6,810,1,7153,1603,1992,793,5,387,2,0,761,65.0,374,2006,1992.0,7,2,1992,0,3,0,484,3,3,4,1,5,4,3,0,2,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,175900
6,33,0.0,7,1430,0,16285,1430,2001,0,5,0,2,0,1413,67.0,1413,2009,2001.0,6,2,2002,0,3,0,605,1,3,4,1,1,4,3,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,187100
7,0,0.0,5,966,0,10800,1652,1915,686,6,686,2,0,686,60.0,0,2010,1961.0,6,1,1950,1,4,0,416,3,2,2,1,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,139000
8,45,0.0,7,956,1,10142,2084,2004,1128,5,656,2,0,956,76.0,300,2010,2004.0,1,2,2004,1,4,0,618,2,3,4,1,6,4,3,0,2,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,233000
4,0,0.0,4,901,0,6000,901,1954,0,7,0,1,0,901,50.0,901,2008,1954.0,8,1,2000,0,2,0,281,3,2,3,1,1,4,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,107900
5,16,11.0,7,1145,0,3182,1145,2005,0,5,16,2,1,1145,43.0,1129,2009,2005.0,9,2,2006,0,2,100,397,3,3,4,1,6,4,3,4,3,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,160200
8,130,0.0,7,1127,1,9920,2013,1996,886,5,862,2,1,1117,92.0,255,2007,1997.0,6,2,1997,1,3,180,455,2,3,4,3,6,4,2,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,269790
7,130,140.0,8,1496,0,9158,1496,2007,0,5,0,2,0,1496,76.0,1496,2007,2007.0,6,2,2007,0,3,168,474,3,3,4,3,1,4,3,0,3,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,225000
7,50,130.0,6,888,1,8400,1564,1980,676,6,0,2,1,650,70.0,650,2010,1980.0,4,2,1981,0,3,0,476,3,2,4,1,1,2,2,3,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,171000
7,0,148.0,6,1285,1,8197,1285,1977,0,5,0,1,1,660,71.0,660,2007,1977.0,4,2,1977,0,3,138,528,3,2,3,1,1,4,2,3,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,143500
4,0,0.0,5,773,0,7677,773,1953,0,5,570,1,0,773,57.0,203,2008,1953.0,4,1,1953,0,2,0,240,3,2,3,1,4,3,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,110000
11,78,860.0,9,1966,1,13518,3140,2008,1174,5,0,3,2,1926,104.0,1926,2009,2009.0,7,3,2009,0,4,144,820,3,4,5,1,1,4,4,4,3,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,485000
7,0,252.0,5,981,1,7200,1768,1937,787,7,569,1,2,731,60.0,162,2007,1939.0,6,1,1950,1,3,0,240,3,2,4,1,5,4,3,3,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,175000
8,114,0.0,6,616,1,12798,1688,1997,1072,5,462,2,0,616,79.0,154,2008,1997.0,5,2,1997,1,4,403,603,2,2,4,4,6,3,3,0,2,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,200000
5,0,0.0,4,1196,0,4800,1196,1916,0,7,197,1,0,1196,40.0,999,2007,1957.0,7,2,1990,1,2,0,440,3,2,3,1,2,4,2,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,109900
7,18,0.0,7,728,1,8199,1456,2005,728,5,648,2,1,728,63.0,80,2008,2005.0,10,2,2005,1,3,36,410,3,3,4,3,6,4,3,4,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,189000
12,170,424.0,9,1734,1,13891,2822,2008,1088,5,0,3,1,1734,107.0,1734,2009,2009.0,1,3,2009,0,4,52,1020,3,4,5,4,1,4,4,4,2,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,582933
5,0,0.0,5,1128,0,9000,1128,1954,0,5,812,1,0,936,75.0,124,2006,1954.0,6,1,1954,0,2,0,286,3,2,3,1,2,2,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,118000
6,60,256.0,7,1428,0,12274,1428,2008,0,5,0,2,0,1417,91.0,1417,2008,2008.0,7,2,2008,0,3,0,554,2,3,4,1,1,4,4,0,2,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,227680
6,0,0.0,5,980,0,9750,980,1967,0,5,400,2,0,980,75.0,100,2006,1967.0,10,1,1967,0,3,68,384,3,2,3,3,5,3,2,0,3,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,135500
6,312,0.0,5,1072,1,21384,1576,1923,504,6,1309,1,1,1324,144.0,15,2009,1923.0,5,2,2004,2,3,0,528,3,2,3,4,6,4,3,3,2,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,223500
6,0,1047.0,5,1086,0,13400,1086,1966,0,5,516,1,1,1024,85.0,380,2006,1966.0,6,2,1966,1,3,0,484,3,2,3,3,5,2,2,4,2,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,159950
11,156,0.0,5,1075,0,8100,2138,1898,1063,5,0,2,0,849,90.0,849,2009,1910.0,11,2,1965,0,2,40,360,3,2,3,1,1,2,2,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,106000
5,0,99.0,6,1309,1,10140,1309,1974,0,6,663,1,1,1040,78.0,0,2006,1974.0,1,2,1999,1,3,265,484,3,2,3,1,5,1,3,2,2,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,181000
4,0,0.0,5,1044,0,8712,1044,1952,0,5,0,1,0,540,66.0,540,2010,1952.0,6,2,1952,0,2,0,504,3,1,3,3,1,2,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,55993
7,0,243.0,6,1442,1,9750,1442,1958,0,6,608,1,0,1442,75.0,834,2007,1958.0,4,1,1958,0,4,0,301,3,2,3,1,3,3,2,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,157900
7,0,0.0,5,686,1,8248,1250,1918,564,7,0,1,0,686,45.0,686,2006,1955.0,7,1,1950,0,3,207,280,3,2,3,1,1,3,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,116000
6,34,442.0,7,1661,0,12137,1661,1998,0,5,0,2,0,1649,48.0,1649,2010,1998.0,5,2,1998,0,3,0,598,1,2,4,1,1,4,3,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,224900
6,0,80.0,6,1052,0,8816,1052,1971,0,7,504,1,0,1010,80.0,506,2010,1971.0,6,2,1971,1,3,0,440,3,2,3,3,6,3,2,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,155000
6,35,128.0,7,1358,0,6371,1358,2009,0,5,733,2,1,1358,44.0,625,2010,2010.0,6,2,2010,1,2,192,484,2,3,4,2,6,4,3,4,2,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,224000
6,45,0.0,7,798,1,7226,1640,2003,842,5,0,2,0,798,72.0,798,2008,2003.0,6,2,2003,0,3,0,595,2,3,4,1,1,4,3,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,183000
4,32,0.0,4,936,0,6000,936,1953,0,4,0,1,0,936,60.0,936,2009,1974.0,2,2,1953,0,2,0,576,3,1,2,1,1,2,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,93000
7,0,0.0,6,944,0,9900,1489,1940,545,7,0,2,1,778,60.0,778,2009,1940.0,7,1,1950,0,3,335,240,3,2,3,1,1,2,2,4,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,139500
7,140,0.0,8,1489,0,11216,1489,2006,0,5,0,2,1,1489,81.0,1489,2006,2006.0,6,2,2006,0,3,0,776,3,3,4,1,1,4,3,4,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,232600
7,45,816.0,10,2084,0,14803,2084,2007,0,5,1636,2,1,2078,114.0,442,2008,2007.0,6,3,2008,1,2,188,1220,3,4,5,3,6,4,4,4,3,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,385000
6,39,0.0,7,1434,0,8529,1434,2001,0,5,20,2,1,1454,65.0,1434,2009,2001.0,4,2,2001,0,3,290,527,2,3,4,1,6,4,3,3,2,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,189000
4,166,0.0,7,520,1,2544,1223,2005,623,5,0,2,0,600,24.0,600,2006,2005.0,7,2,2005,0,2,0,480,3,3,4,1,1,4,3,0,2,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,147400
6,0,387.0,6,1392,1,11900,1392,1957,0,5,1040,1,2,1392,80.0,352,2008,1957.0,6,2,1957,1,3,0,458,2,2,3,1,3,2,2,4,2,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,166000
4,166,0.0,7,520,1,3180,1200,2005,600,5,0,2,0,600,30.0,600,2006,2005.0,6,2,2005,0,2,0,480,3,2,4,1,1,4,3,0,2,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,151000
7,39,223.0,7,941,1,9548,1829,2003,888,6,483,2,1,941,44.0,458,2010,2003.0,1,2,2003,1,3,192,613,2,3,4,1,6,4,3,3,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,237000
